match_window	gene	young_mean_detection	aged_mean_detection	detection_delta	detection_ratio	young_mean_log2CPM	aged_mean_log2CPM	log2CPM_delta	all_young_above_all_aged_detection	all_young_above_all_aged_log2CPM	n_young_samples	n_aged_samples	young_detection_values	aged_detection_values	young_log2CPM_values	aged_log2CPM_values	excluded_lox_family	excluded_mitochondrial	excluded_ribosomal	background_included
medium	Zfp598	0.09580645161290323	0.0570368246687054	-0.038769626944197826	0.5953338601784065	3.5156353639882507	3.3056197192541266	-0.21001564473412415	True	False	2	2	0.0733333;0.11828	0.0590278;0.0550459	3.29042;3.74085	3.29831;3.31293	False	False	False	True
medium	Noxo1	0.15293906810035843	0.0935975498762196	-0.05934151822413883	0.6119924165799219	4.20912508813101	4.114147200794852	-0.09497788733615842	True	False	2	2	0.126667;0.179211	0.100694;0.0865007	4.00054;4.41771	4.14041;4.08788	False	False	False	True
medium	Snhg9	0.11243727598566308	0.2739073649337411	0.16147008894807804	2.436090367118705	3.6456293254089447	5.748702537681986	2.103073212273041	False	False	2	2	0.06;0.164875	0.336806;0.211009	3.05658;4.23467	6.09975;5.39765	False	False	False	True
medium	Meiob	0.04663082437275986	0.04959862385321101	0.0029677994804511512	1.0636445853225112	2.652711590443922	3.274675063397405	0.6219634729534831	False	False	2	2	0.0466667;0.046595	0.0625;0.0366972	2.69822;2.6072	3.57496;2.97439	False	False	False	True
medium	Mapk8ip3	0.10413978494623656	0.09690822047473424	-0.007231564471502319	0.9305590608312116	3.761089879701696	4.121367640610892	0.3602777609091956	False	False	2	2	0.09;0.11828	0.0902778;0.103539	3.66812;3.85406	4.05275;4.18999	False	False	False	True
medium	Cramp1l	0.1635663082437276	0.12953709771370323	-0.03402921053002436	0.791954645822794	4.4256717689616085	4.5512034758743525	0.12553170691274396	False	False	2	2	0.13;0.197133	0.131944;0.12713	4.18603;4.66532	4.51312;4.58929	False	False	False	True
medium	Ift140	0.05738351254480287	0.044424421144604626	-0.012959091400198242	0.7741669893407053	2.799278990646812	3.1453641580179097	0.34608516737109785	False	False	2	2	0.0466667;0.0681004	0.0416667;0.0471822	2.61447;2.98408	3.13716;3.15357	False	False	False	True
medium	Telo2	0.11118279569892472	0.08773390854812874	-0.02344888715079599	0.7890960826862643	3.7419947606955493	4.018334120738546	0.2763393600429964	True	False	2	2	0.0933333;0.129032	0.0902778;0.08519	3.4916;3.99239	4.09725;3.93942	False	False	False	True
medium	Clcn7	0.04471326164874552	0.056807011795543906	0.012093750146798386	1.2704734501768937	2.5103351340553646	3.3723265082688654	0.8619913742135008	False	False	2	2	0.05;0.0394265	0.0625;0.051114	2.69822;2.32245	3.3726;3.37205	False	False	False	True
medium	Unkl	0.06584229390681004	0.0709939748070482	0.005151680900238154	1.0782427311467853	3.052761008563887	3.674436302810136	0.6216752942462489	False	False	2	2	0.06;0.0716846	0.0659722;0.0760157	3.05658;3.04894	3.57496;3.77392	False	False	False	True
medium	Lmf1	0.14885304659498208	0.09841451871268385	-0.05043852788229823	0.6611521965046664	4.1945478651914065	4.228095412581437	0.03354754739003063	True	False	2	2	0.14;0.157706	0.0972222;0.0996068	4.12681;4.26229	4.14041;4.31578	False	False	False	True
medium	Gng13	0.10043010752688172	0.039445900684432794	-0.06098420684244893	0.3927696749092344	4.012026032207187	2.951597394028967	-1.06042863817822	True	True	2	2	0.0933333;0.107527	0.0277778;0.051114	3.96717;4.05688	2.36706;3.53614	False	False	False	True
medium	Chtf18	0.051881720430107525	0.014808140381534876	-0.03707358004857265	0.28542115139538726	2.771633553524524	1.7555123717779888	-1.0161211817465352	True	True	2	2	0.05;0.0537634	0.0138889;0.0157274	2.8524;2.69087	1.62267;1.88836	False	False	False	True
medium	Rpusd1	0.11326164874551972	0.06552169797582641	-0.04773995076969331	0.5784985359258091	3.8283293350378567	3.532701637576793	-0.29562769746106365	True	False	2	2	0.133333;0.09319	0.0694444;0.061599	4.12681;3.52985	3.63656;3.42885	False	False	False	True
medium	Mslnl	0.05879928315412186	0.00851900393184797	-0.05028027922227389	0.14488278555230621	2.9199476667500224	1.0564669485406646	-1.8634807182093578	True	True	2	2	0.0566667;0.0609319	0;0.017038	2.92372;2.91618	0;2.11293	False	False	False	True
medium	Ciao3	0.10759856630824373	0.057266637541866894	-0.050331928766376835	0.5322249125310081	3.6617011657249696	3.296017525802629	-0.36568363992234065	True	True	2	2	0.0933333;0.121864	0.0555556;0.0589777	3.58256;3.74085	3.21998;3.37205	False	False	False	True
medium	Metrn	0.05329749103942652	0.018280362603757098	-0.035017128435669426	0.3429873010388857	2.7550345922399044	2.0421199978213607	-0.7129145944185438	True	True	2	2	0.06;0.046595	0.0208333;0.0157274	2.99168;2.51839	2.04235;2.04189	False	False	False	True
medium	Wdr24	0.0549641577060932	0.031548074122615406	-0.02341608358347779	0.5739753948620605	2.86294833222368	2.5858522630104854	-0.2770960692131945	True	False	2	2	0.0633333;0.046595	0.0381944;0.0249017	3.11869;2.6072	2.74813;2.42357	False	False	False	True
medium	Jmjd8	0.10184587813620072	0.0914018130187855	-0.010444065117415219	0.8974522552258016	3.704501391750905	4.050446396308981	0.3459450045580761	False	False	2	2	0.103333;0.100358	0.104167;0.078637	3.74889;3.66011	4.26267;3.83823	False	False	False	True
medium	Rhot2	0.09275985663082437	0.07816823212465415	-0.014591624506170214	0.8426946198909779	3.522321998709267	3.7681747873466778	0.24585278863741067	False	False	2	2	0.106667;0.078853	0.0763889;0.0799476	3.70907;3.33557	3.63656;3.89979	False	False	False	True
medium	Mcrip2	0.07442652329749104	0.04183731979030144	-0.0325892035071896	0.5621291703103348	3.231537157573724	2.9997060770083612	-0.23183108056536295	True	False	2	2	0.07;0.078853	0.03125;0.0524246	3.23542;3.22765	2.74813;3.25128	False	False	False	True
medium	Pigq	0.11580645161290323	0.10509501965923984	-0.010711431953663392	0.9075057407900933	3.838774180136336	4.119280181223809	0.28050600108747314	False	False	2	2	0.113333;0.11828	0.125;0.08519	3.78764;3.88991	4.33877;3.89979	False	False	False	True
medium	Capn15	0.14051971326164875	0.11345247196738023	-0.027067241294268518	0.8073776222139799	4.181621805784222	4.403419750693705	0.22179794490948268	True	False	2	2	0.123333;0.157706	0.107639;0.119266	4.15672;4.20652	4.37537;4.43147	False	False	False	True
medium	Decr2	0.11605734767025089	0.07878940949468471	-0.03726793817556617	0.678883423379155	3.79948848406916	3.845141120982215	0.04565263691305477	True	False	2	2	0.106667;0.125448	0.0868056;0.0707733	3.70907;3.88991	4.00683;3.68345	False	False	False	True
medium	Nme4	0.07942652329749103	0.09834625746322995	0.018919734165738916	1.2382042343069115	3.575854415957098	4.13002833967166	0.5541739237145618	False	False	2	2	0.08;0.078853	0.118056;0.078637	3.4916;3.66011	4.30122;3.95884	False	False	False	True
medium	Tmem8	0.04637992831541218	0.023522826561817388	-0.022857101753594795	0.5071768632725697	2.6478778635696862	2.2901939282815436	-0.3576839352881427	True	True	2	2	0.0533333;0.0394265	0.0208333;0.0262123	2.77737;2.51839	2.21382;2.36657	False	False	False	True
medium	Axin1	0.13655913978494622	0.17910159094218725	0.042542451157241035	1.3115313352459383	4.137667147597679	5.10271352454167	0.9650463769439908	False	False	2	2	0.133333;0.139785	0.204861;0.153342	4.15672;4.11861	5.26416;4.94127	False	False	False	True
medium	Fam234a	0.11810035842293908	0.0981505752147954	-0.01994978320814368	0.831077708192046	3.893366607506658	4.158390186354291	0.2650235788476327	False	False	2	2	0.1;0.136201	0.111111;0.08519	3.66812;4.11861	4.30122;4.01556	False	False	False	True
medium	Gm34455	0.050591397849462365	0.03829683631862531	-0.012294561530837057	0.7569831620897245	3.337284374482585	2.9948752407052277	-0.34240913377735716	False	False	2	2	0.0366667;0.0645161	0.0451389;0.0314548	3.05658;3.61799	3.21998;2.76977	False	False	False	True
medium	Kifc5b	0.041379928315412186	0.02414400393184797	-0.017235924383564215	0.5834713812893533	2.5664314482511372	2.2363678162342553	-0.33006363201688194	True	True	2	2	0.0433333;0.0394265	0.03125;0.017038	2.61447;2.51839	2.50557;1.96716	False	False	False	True
medium	Phf1	0.07059139784946236	0.08449149919906801	0.013900101349605648	1.1969092803523724	3.1297917423635195	3.911277842516928	0.7814861001534084	False	False	2	2	0.0766667;0.0645161	0.0798611;0.0891219	3.34341;2.91618	3.80699;4.01556	False	False	False	True
medium	Zbtb9	0.04521505376344086	0.03374381098004951	-0.011471242783391344	0.7462959384410476	2.600383074681879	2.689781569894711	0.08939849521283216	True	False	2	2	0.0366667;0.0537634	0.0347222;0.0327654	2.43082;2.76995	2.74813;2.63143	False	False	False	True
medium	Ggnbp1	0.06775985663082437	0.06050904689092763	-0.007250809739896745	0.8929925460232112	3.0756866326742074	3.421991127276179	0.34630449460197177	False	False	2	2	0.0566667;0.078853	0.0659722;0.0550459	2.92372;3.22765	3.44325;3.40073	False	False	False	True
medium	Itpr3	0.052007168458781367	0.061589850007281205	0.009582681548499838	1.1842569367354552	2.7296934284819665	3.4735041745719792	0.7438107460900127	False	False	2	2	0.0466667;0.0573477	0.0694444;0.0537353	2.61447;2.84491	3.57496;3.37205	False	False	False	True
medium	Lemd2	0.12847670250896057	0.09143594364351246	-0.03704075886544811	0.7116927961093591	4.001595001632347	4.0248232874581	0.02322828582575287	True	False	2	2	0.11;0.146953	0.09375;0.0891219	3.82538;4.17781	4.05275;3.9969	False	False	False	True
medium	Gm26724	0.06546594982078853	0.07141946992864424	0.005953520107855714	1.0909407122962904	3.040166654973488	3.6829749526223408	0.6428082976488527	False	False	2	2	0.07;0.0609319	0.0694444;0.0733945	3.23542;2.84491	3.63656;3.72939	False	False	False	True
medium	Hmga1	0.04663082437275986	0.053760284694917726	0.007129460322157867	1.1528915780078435	2.734082069155565	3.3150673071860677	0.5809852380305025	False	False	2	2	0.0466667;0.046595	0.0590278;0.0484928	2.69822;2.76995	3.44325;3.18688	False	False	False	True
medium	Anks1	0.17127240143369177	0.14231105286151158	-0.02896134857218019	0.8309047556421832	4.383165315290219	4.685639655425201	0.30247434013498253	False	False	2	2	0.163333;0.179211	0.166667;0.117955	4.45035;4.31598	4.91227;4.459	False	False	False	True
medium	Zfp523	0.07275985663082438	0.05900274865297801	-0.013757107977846364	0.8109244765606337	3.173172771618152	3.3635776247359175	0.19040485311776534	True	False	2	2	0.0666667;0.078853	0.0590278;0.0589777	3.11869;3.22765	3.29831;3.42885	False	False	False	True
medium	Def6	0.1410573476702509	0.14060907237512743	-0.0004482752951234792	0.9968220351330339	4.070767742802206	4.6472860913836715	0.5765183485814651	False	False	2	2	0.156667;0.125448	0.152778;0.12844	4.32423;3.8173	4.78203;4.51254	False	False	False	True
medium	Fance	0.13310035842293907	0.12016710353866317	-0.012933254884275908	0.9028308034815409	4.060618793544444	4.403072276053349	0.3424534825089047	True	False	2	2	0.13;0.136201	0.125;0.115334	4.03316;4.08808	4.44589;4.36026	False	False	False	True
medium	Tead3	0.09901433691756273	0.12144358890345128	0.02242925198588855	1.2265252960746753	3.695926833520418	4.383673876190664	0.6877470426702459	False	False	2	2	0.0833333;0.114695	0.135417;0.107471	3.53779;3.85406	4.57736;4.18999	False	False	False	True
medium	Brpf3	0.10451612903225807	0.07878940949468471	-0.025726719537573356	0.7538492883750697	3.6489662300305237	3.81676199801268	0.16779576798215645	False	False	2	2	0.08;0.129032	0.0868056;0.0707733	3.44387;3.85406	3.85961;3.77392	False	False	False	True
medium	Gm16191	0.04508960573476703	0.010876292412989659	-0.03421331332177737	0.24121507020859417	2.6734980694405226	1.3953785199814939	-1.2781195494590287	True	True	2	2	0.04;0.0501792	0.0138889;0.0078637	2.43082;2.91618	1.62267;1.16809	False	False	False	True
medium	Gm36199	0.06238351254480287	0.01569326124945391	-0.04669025129534896	0.25156103927593454	3.2773360867437056	1.901655951863734	-1.3756801348799717	True	True	2	2	0.0566667;0.0681004	0.0104167;0.0209699	3.11869;3.43598	1.62267;2.18064	False	False	False	True
medium	Gm26885	0.09851254480286739	0.0548410878112713	-0.043671456991596094	0.5566914134744293	4.055454610028978	3.562220421923399	-0.49323418810557884	True	True	2	2	0.0966667;0.100358	0.0625;0.0471822	4.18603;3.92488	3.75239;3.37205	False	False	False	True
medium	Tbc1d22b	0.12976702508960575	0.09644859472841125	-0.0333184303611945	0.7432442460772473	4.012026032207187	4.1315695830139125	0.11954355080672574	True	False	2	2	0.123333;0.136201	0.0972222;0.095675	3.96717;4.05688	4.14041;4.12273	False	False	False	True
medium	Cmtr1	0.17344086021505375	0.13582623416339012	-0.03761462605166363	0.7831270785613939	4.441119005470402	4.6472860913836715	0.20616708591326915	True	False	2	2	0.153333;0.193548	0.145833;0.125819	4.32423;4.558	4.78203;4.51254	False	False	False	True
medium	Mdga1	0.0906810035842294	0.16305109582059124	0.07237009223636184	1.7980733491677847	3.677017403306637	5.2750602402454145	1.5980428369387774	False	False	2	2	0.0666667;0.114695	0.170139;0.155963	3.23542;4.11861	5.35858;5.19154	False	False	False	True
medium	Gm50240	0.07738351254480287	0.0457350371341197	-0.03164847541068317	0.5910178490235941	3.213977771667182	3.1034999186884074	-0.11047785297877466	True	False	2	2	0.0866667;0.0681004	0.0416667;0.0498034	3.44387;2.98408	2.95572;3.25128	False	False	False	True
medium	Dnah8	0.03958781362007169	0.022637705693898356	-0.01695010792617333	0.571835209470135	2.5609812375939383	2.2738509266522855	-0.28713031094165276	True	True	2	2	0.0433333;0.0358423	0.0243056;0.0209699	2.69822;2.42374	2.36706;2.18064	False	False	False	True
medium	Pde9a	0.03983870967741936	0.024799311926605505	-0.015039397750813852	0.6224928499795713	2.4746558906716203	2.309252629916145	-0.1654032607554754	True	False	2	2	0.0366667;0.0430108	0.03125;0.0183486	2.52557;2.42374	2.50557;2.11293	False	False	False	True
medium	Wdr4	0.11797491039426523	0.06945354594437164	-0.04852136444989359	0.5887145471207561	3.9222624347046566	3.617438102299908	-0.3048243324047486	True	True	2	2	0.103333;0.132616	0.0694444;0.0694626	3.78764;4.05688	3.57496;3.65992	False	False	False	True
medium	Pknox1	0.06688172043010752	0.057921945536624435	-0.00895977489348309	0.8660355200813622	3.0912326463065964	3.4300335394535644	0.33880089314696793	False	False	2	2	0.08;0.0537634	0.0555556;0.0602883	3.4916;2.69087	3.29831;3.56176	False	False	False	True
medium	Rrp1b	0.1286021505376344	0.07512150502402797	-0.05348064551360644	0.5841387932470402	4.019982597632245	3.827236553078526	-0.19274604455371858	True	False	2	2	0.106667;0.150538	0.0729167;0.0773263	3.86215;4.17781	3.69564;3.95884	False	False	False	True
medium	Notch3	0.0621326164874552	0.1434259866025921	0.08129337011513689	2.3083847858161635	3.0837931575343562	5.097614908137634	2.0138217506032774	False	False	2	2	0.0633333;0.0609319	0.159722;0.12713	3.05658;3.111	5.28354;4.91169	False	False	False	True
medium	Gm26549	0.050340501792114696	0.025029124799767002	-0.025311376992347694	0.4971965695361334	2.7296934284819665	2.3371370294680247	-0.3925563990139418	True	True	2	2	0.0433333;0.0573477	0.0277778;0.0222805	2.61447;2.84491	2.36706;2.30722	False	False	False	True
medium	Wiz	0.15268817204301077	0.12560524974515802	-0.027082922297852752	0.822625931429556	4.291243126611174	4.504416726498425	0.21317359988725126	True	False	2	2	0.133333;0.172043	0.131944;0.119266	4.21475;4.36774	4.57736;4.43147	False	False	False	True
medium	Cyp4f17	0.0621326164874552	0.07924903524100771	0.017116418753552506	1.2754820208965185	2.9539281091467853	3.7875980992344904	0.8336699900877051	False	False	2	2	0.0633333;0.0609319	0.0798611;0.078637	2.99168;2.91618	3.69564;3.87956	False	False	False	True
medium	Cyp4f16	0.08863799283154122	0.04678170962574632	-0.0418562832057949	0.527783946040567	3.5547909111157043	3.1363514952478653	-0.41843941586783906	True	True	2	2	0.0733333;0.103943	0.0555556;0.0380079	3.4916;3.61799	3.29831;2.97439	False	False	False	True
medium	Zfp871	0.13618279569892472	0.14454092034367266	0.008358124644747944	1.0613743065109797	4.089209004669334	4.6943086041932265	0.6050995995238928	False	False	2	2	0.143333;0.129032	0.152778;0.136304	4.18603;3.99239	4.72646;4.66216	False	False	False	True
medium	Zfp799	0.06917562724014337	0.05808349716033202	-0.011092130079811344	0.8396526273436599	3.052761008563887	3.360551513854993	0.30779050529110563	False	False	2	2	0.0666667;0.0716846	0.0729167;0.0432503	3.05658;3.04894	3.63656;3.08455	False	False	False	True
medium	Cyp4f13	0.053548387096774196	0.07816823212465415	0.024619845027879957	1.459768190279686	2.8072941835267757	3.83835728089913	1.0310630973723542	False	False	2	2	0.0533333;0.0537634	0.0763889;0.0799476	2.92372;2.69087	3.85961;3.81711	False	False	False	True
medium	Zfp472	0.04946236559139785	0.03112257900101937	-0.01833978659037848	0.6292173580640873	2.6071753085540053	2.5551776547271894	-0.05199765382681587	False	False	2	2	0.0666667;0.0322581	0.0347222;0.0275229	3.11869;2.09566	2.63194;2.47841	False	False	False	True
medium	Zfp952	0.04559139784946237	0.04199887141400903	-0.0035925264354533387	0.9212016607318018	2.478939303517914	2.9311848114888033	0.45224550797088936	False	False	2	2	0.0266667;0.0645161	0.0486111;0.0353866	1.9738;2.98408	3.04929;2.81308	False	False	False	True
medium	Zfp955b	0.05342293906810036	0.06791311708169506	0.014490178013594701	1.2712351335654426	2.771633553524524	3.5895619642371974	0.8179284107126734	False	False	2	2	0.0566667;0.0501792	0.0729167;0.0629096	2.8524;2.69087	3.69564;3.48349	False	False	False	True
medium	Zfp81	0.06700716845878135	0.05182849133537207	-0.015178677123409284	0.7734768163984386	3.002683196890896	3.266456638634316	0.2637734417434201	True	False	2	2	0.0766667;0.0573477	0.0486111;0.0550459	3.23542;2.76995	3.21998;3.31293	False	False	False	True
medium	Gm17251	0.08034050179211469	0.07770860637833114	-0.0026318954137835443	0.9672407396633679	3.259418110565006	3.745222623335698	0.48580451277069203	False	False	2	2	0.103333;0.0573477	0.0833333;0.0720839	3.74889;2.76995	3.80699;3.68345	False	False	False	True
medium	Angptl4	0.0689247311827957	0.06581977209844182	-0.0031049590843538755	0.9549514516622605	3.3071893470535807	3.816621440732626	0.5094320936790453	False	False	2	2	0.0733333;0.0645161	0.0451389;0.0865007	3.44387;3.17051	3.44325;4.18999	False	False	False	True
